,tweet_id,dog_rating,dog_stage,dog_breed,dog_gender,retweets,favorites,img_num,creation_time,timestamp,p_conf,rating_numerator_corrected,rating_denominator_corrected,name,source,text,expanded_urls,jpg_url,additional_urls
423,801167903437357056,1.3,NA,cocker_spaniel,NA,5605,23487,1,2016-11-22 20:58:07+00:00,2016-11-22 20:58:07+00:00,0.74022,13.0,10.0,Milo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,NA
424,801115127852503040,1.2,pupper,dalmatian,male,2003,7782,1,2016-11-22 17:28:25+00:00,2016-11-22 17:28:25+00:00,0.823356,12.0,10.0,Bones,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,NA
425,800751577355128832,1.2,NA,cocker_spaniel,NA,2667,10224,2,2016-11-21 17:23:47+00:00,2016-11-21 17:23:47+00:00,0.771984,12.0,10.0,Mauve,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,NA
426,800513324630806528,1.1,NA,pembroke,NA,2857,12692,1,2016-11-21 01:37:04+00:00,2016-11-21 01:37:04+00:00,0.8289040000000001,11.0,10.0,Chef,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,NA
427,800459316964663297,1.2,pupper,na,NA,2083,9171,1,2016-11-20 22:02:27+00:00,2016-11-20 22:02:27+00:00,0.0,12.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,NA
428,800388270626521089,1.2,floofer,golden_retriever,male,2659,10748,2,2016-11-20 17:20:08+00:00,2016-11-20 17:20:08+00:00,0.35986,12.0,10.0,Doc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,NA
429,800141422401830912,1.3,NA,golden_retriever,female,2422,14704,3,2016-11-20 00:59:15+00:00,2016-11-20 00:59:15+00:00,0.938048,13.0,10.0,Peaches,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,NA
430,800018252395122689,1.1,doggo,na,NA,12492,27220,1,2016-11-19 16:49:49+00:00,2016-11-19 16:49:49+00:00,0.0,11.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,https://twitter.com/dog_rates/status/800018252395122689/video/1,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,NA
431,799757965289017345,1.3,doggo,border_collie,female,2038,8083,1,2016-11-18 23:35:32+00:00,2016-11-18 23:35:32+00:00,0.442534,13.0,10.0,Sobe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,NA
432,799422933579902976,1.2,NA,miniature_pinscher,male,1828,7786,1,2016-11-18 01:24:14+00:00,2016-11-18 01:24:14+00:00,0.58363,12.0,10.0,Longfellow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,NA
433,799297110730567681,1.1,NA,malamute,male,2608,9512,1,2016-11-17 17:04:16+00:00,2016-11-17 17:04:16+00:00,0.985028,11.0,10.0,Jeffrey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,NA
434,799063482566066176,1.1,NA,norfolk_terrier,male,2374,7790,2,2016-11-17 01:35:54+00:00,2016-11-17 01:35:54+00:00,0.334436,11.0,10.0,Mister,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,NA
435,798933969379225600,1.2,NA,siberian_husky,male,4222,12592,1,2016-11-16 17:01:16+00:00,2016-11-16 17:01:16+00:00,0.703224,12.0,10.0,Iroh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,NA
436,798925684722855936,1.1,NA,west_highland_white_terrier,male,1381,7263,1,2016-11-16 16:28:21+00:00,2016-11-16 16:28:21+00:00,0.539463,11.0,10.0,Shadow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,NA
437,798209839306514432,1.3,NA,pekinese,male,2456,10068,1,2016-11-14 17:03:50+00:00,2016-11-14 17:03:50+00:00,0.524583,13.0,10.0,Cooper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,NA
438,797971864723324932,1.2,pupper,american_staffordshire_terrier,male,2941,11127,1,2016-11-14 01:18:12+00:00,2016-11-14 01:18:12+00:00,0.489845,12.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,NA
439,797545162159308800,1.2,NA,pembroke,female,4675,14051,1,2016-11-12 21:02:38+00:00,2016-11-12 21:02:38+00:00,0.954089,12.0,10.0,Cassie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,NA
440,797236660651966464,1.2,NA,collie,female,6242,19179,2,2016-11-12 00:36:46+00:00,2016-11-12 00:36:46+00:00,0.767005,12.0,10.0,Pancake,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,NA
441,796865951799083009,1.2,NA,cardigan,male,1856,7414,1,2016-11-11 00:03:42+00:00,2016-11-11 00:03:42+00:00,0.8391290000000001,12.0,10.0,Tyr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,NA
442,796759840936919040,1.1,NA,american_staffordshire_terrier,male,2883,11361,1,2016-11-10 17:02:03+00:00,2016-11-10 17:02:03+00:00,0.463996,11.0,10.0,Romeo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,NA
443,796484825502875648,1.2,doggo,cocker_spaniel,NA,1673,7284,1,2016-11-09 22:49:15+00:00,2016-11-09 22:49:15+00:00,0.116924,12.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,NA
444,796387464403357696,1.2,NA,pekinese,male,3948,10597,1,2016-11-09 16:22:22+00:00,2016-11-09 16:22:22+00:00,0.461164,12.0,10.0,Snicku,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,NA
445,796149749086875649,1.1,NA,golden_retriever,female,13578,30931,1,2016-11-09 00:37:46+00:00,2016-11-09 00:37:46+00:00,0.600276,11.0,10.0,Ruby,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,NA
446,796116448414461957,1.1,NA,cardigan,NA,2284,8769,1,2016-11-08 22:25:27+00:00,2016-11-08 22:25:27+00:00,0.700182,11.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,NA
447,796080075804475393,1.2,NA,chow,male,2197,8135,1,2016-11-08 20:00:55+00:00,2016-11-08 20:00:55+00:00,0.973846,12.0,10.0,Yogi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,NA
448,796031486298386433,1.3,NA,golden_retriever,female,3550,10421,1,2016-11-08 16:47:50+00:00,2016-11-08 16:47:50+00:00,0.893775,13.0,10.0,Daisy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,NA
449,795464331001561088,1.3,doggo,golden_retriever,NA,22304,47435,1,2016-11-07 03:14:10+00:00,2016-11-07 03:14:10+00:00,0.193082,13.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,NA
450,795400264262053889,1.2,NA,golden_retriever,male,2722,9639,2,2016-11-06 22:59:35+00:00,2016-11-06 22:59:35+00:00,0.925494,12.0,10.0,Brody,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,NA
451,795076730285391872,1.1,NA,na,female,5171,15568,2,2016-11-06 01:33:58+00:00,2016-11-06 01:33:58+00:00,0.0,11.0,10.0,Bailey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,NA
452,794926597468000259,1.2,NA,toy_poodle,male,2192,9836,1,2016-11-05 15:37:24+00:00,2016-11-05 15:37:24+00:00,0.0376618,12.0,10.0,Mack,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,NA
453,794332329137291264,1.2,NA,samoyed,male,2565,9269,1,2016-11-04 00:15:59+00:00,2016-11-04 00:15:59+00:00,0.988307,12.0,10.0,Nimbus,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,NA
454,794205286408003585,1.4,pupper,na,female,3162,8891,3,2016-11-03 15:51:10+00:00,2016-11-03 15:51:10+00:00,0.0,14.0,10.0,Laika,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,NA
455,793962221541933056,1.2,NA,labrador_retriever,male,4657,16137,1,2016-11-02 23:45:19+00:00,2016-11-02 23:45:19+00:00,0.8616510000000001,12.0,10.0,Maximus,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,NA
456,793845145112371200,1.3,NA,old_english_sheepdog,male,1772,8897,1,2016-11-02 16:00:06+00:00,2016-11-02 16:00:06+00:00,0.7652770000000001,13.0,10.0,Clark,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,NA
457,793601777308463104,1.2,NA,miniature_pinscher,female,1539,7677,1,2016-11-01 23:53:02+00:00,2016-11-01 23:53:02+00:00,0.538981,12.0,10.0,Dobby,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,NA
458,793500921481273345,1.2,NA,golden_retriever,female,2262,10261,2,2016-11-01 17:12:16+00:00,2016-11-01 17:12:16+00:00,0.3261219999999999,12.0,10.0,Fiona,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,NA
459,793286476301799424,1.3,NA,afghan_hound,male,8704,23654,1,2016-11-01 03:00:09+00:00,2016-11-01 03:00:09+00:00,0.2746369999999999,13.0,10.0,Moreton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,NA
460,793271401113350145,1.2,NA,siberian_husky,male,2290,8381,1,2016-11-01 02:00:14+00:00,2016-11-01 02:00:14+00:00,0.2316949999999999,12.0,10.0,Dave,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,NA
461,793256262322548741,1.2,NA,basset,NA,7929,19200,1,2016-11-01 01:00:05+00:00,2016-11-01 01:00:05+00:00,0.2076219999999999,12.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,NA
462,793241302385262592,1.3,NA,golden_retriever,male,3125,10113,1,2016-11-01 00:00:38+00:00,2016-11-01 00:00:38+00:00,0.559308,13.0,10.0,Tucker,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,NA
463,793226087023144960,1.1,NA,wire-haired_fox_terrier,female,2754,9410,1,2016-10-31 23:00:11+00:00,2016-10-31 23:00:11+00:00,0.456047,11.0,10.0,Juno,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,NA
464,793210959003287553,1.0,NA,french_bulldog,female,2648,8585,1,2016-10-31 22:00:04+00:00,2016-10-31 22:00:04+00:00,0.0187590999999999,10.0,10.0,Maude,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,NA
465,793195938047070209,1.2,puppo,labrador_retriever,female,5349,14628,2,2016-10-31 21:00:23+00:00,2016-10-31 21:00:23+00:00,0.654762,12.0,10.0,Lily,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,NA
466,793180763617361921,1.1,NA,lakeland_terrier,male,1896,6651,1,2016-10-31 20:00:05+00:00,2016-10-31 20:00:05+00:00,0.266824,11.0,10.0,Newt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,NA
467,793165685325201412,1.2,NA,golden_retriever,male,2660,9022,1,2016-10-31 19:00:10+00:00,2016-10-31 19:00:10+00:00,0.946224,12.0,10.0,Benji,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,NA
468,793150605191548928,1.1,NA,italian_greyhound,female,1615,5934,1,2016-10-31 18:00:14+00:00,2016-10-31 18:00:14+00:00,0.193869,11.0,10.0,Nida,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,NA
469,793135492858580992,1.3,NA,na,NA,2390,6176,1,2016-10-31 17:00:11+00:00,2016-10-31 17:00:11+00:00,0.0,13.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,NA
470,793120401413079041,1.1,NA,labrador_retriever,female,3738,12187,1,2016-10-31 16:00:13+00:00,2016-10-31 16:00:13+00:00,0.7249439999999999,11.0,10.0,Robin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,NA
471,792913359805018113,1.3,NA,na,NA,3764,13763,4,2016-10-31 02:17:31+00:00,2016-10-31 02:17:31+00:00,0.0,13.0,10.0,a,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,NA
472,792883833364439040,1.2,NA,standard_poodle,female,4064,10863,3,2016-10-31 00:20:11+00:00,2016-10-31 00:20:11+00:00,8.31451e-05,12.0,10.0,Bailey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,NA
